Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
534,35.0,0.0,0.0,319.0,9.0,26.0,20110.0,0.0,200.0030000001,0.0,0.0,3039.0751044750214,,,,,,,,,,,,,,,,,,,,,76.50806394561643,60.92324071581691,181.93020542852489,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,35.0,0.0,0.0,350.0,10.0,31.0,20141.0,0.0,250.0030000001,0.0,0.0,3041.604017496109,,,,,,,,,,,,,,,,,,,,,97.41765294741187,73.5324375770411,222.02376523879016,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,35.0,0.0,0.0,369.0,11.0,19.0,20160.0,0.0,145.0020000001,0.0,0.0,3043.147473335266,,,,,,,,,,,,,,,,,,,,,57.07802957639549,45.610494864833576,135.5122973541261,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,35.0,0.0,0.0,388.0,12.0,19.0,20179.0,0.0,145.0020000001,0.0,0.0,3044.742277622223,,,,,,,,,,,,,,,,,,,,,57.07802957639549,45.610494864833576,135.5122973541261,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,35.0,0.0,0.0,441.0,13.0,53.0,20232.0,0.0,465.00500000009987,0.0,0.0,3048.65154337883,,,,,,,,,,,,,,,,,,,,,167.22652279163748,131.97764021741128,380.1767100207396,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,35.0,0.0,0.0,491.0,14.0,50.0,20282.0,0.0,435.0049999999999,0.0,0.0,3052.2698726654053,,,,,,,,,,,,,,,,,,,,,168.9300860466875,114.67100588850221,354.08076462288506,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,35.0,0.0,0.0,514.0,15.0,23.0,20305.0,0.0,165.0030000001,0.0,0.0,3054.1287035942078,,,,,,,,,,,,,,,,,,,,,60.79659501689121,51.253847793281906,152.54523550122724,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,36.0,0.0,0.0,35.0,1.0,35.0,20340.0,0.0,280.00100000019995,0.0,0.0,3091.2169439792633,,,,,,,,,,,,,,,,,,,,,116.75625377557215,72.74657585015021,241.55182947348456,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,36.0,0.0,0.0,55.0,2.0,20.0,20360.0,0.0,175.0030000002,0.0,0.0,3092.962513923645,,,,,,,,,,,,,,,,,,,,,76.0958326597707,53.978302864499476,161.3978115840867,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,36.0,0.0,0.0,80.0,3.0,25.0,20385.0,0.0,205.0020000001,0.0,0.0,3095.0270919799805,,,,,,,,,,,,,,,,,,,,,83.04412531216381,61.3627856275325,186.1019885576353,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,36.0,0.0,0.0,94.0,4.0,14.0,20399.0,0.0,95.00100000020001,0.0,0.0,3096.5919382572174,,,,,,,,,,,,,,,,,,,,,35.365522964562466,31.238498027346193,90.95942099511234,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,36.0,0.0,0.0,171.0,5.0,77.0,20476.0,0.0,660.0030000001,0.0,0.0,3102.0447113513947,,,,,,,,,,,,,,,,,,,,,237.14032812839395,151.74436380695658,482.2272195366025,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,36.0,0.0,0.0,194.0,6.0,23.0,20499.0,0.0,185.0020000001,0.0,0.0,3103.86030459404,,,,,,,,,,,,,,,,,,,,,74.44001511841722,56.26689610396574,169.57656214430702,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,36.0,0.0,0.0,220.0,7.0,26.0,20525.0,0.0,220.0020000001,0.0,0.0,3105.9639377593994,,,,,,,,,,,,,,,,,,,,,90.98000643713559,64.8371511006401,198.33050336004516,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,36.0,0.0,0.0,277.0,8.0,57.0,20582.0,0.0,500.0030000000999,0.0,0.0,3110.1995549201965,,,,,,,,,,,,,,,,,,,,,191.63079194364215,126.7322919847746,394.7206551436605,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,36.0,0.0,0.0,316.0,9.0,39.0,20621.0,0.0,250.01800000010007,0.0,0.0,3113.2338302135468,,,,,,,,,,,,,,,,,,,,,76.01447554808409,80.69820113078853,222.59833791550216,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,36.0,0.0,0.0,346.0,10.0,30.0,20651.0,0.0,225.0030000001,0.0,0.0,3115.696109056473,,,,,,,,,,,,,,,,,,,,,83.75187246032483,66.81162337856964,201.89640228485098,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,36.0,0.0,0.0,409.0,11.0,63.0,20714.0,0.0,440.0070000001998,0.0,0.0,3120.288121700287,,,,,,,,,,,,,,,,,,,,,162.37496861566558,99.35740869464296,341.12198966902076,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,36.0,0.0,0.0,439.0,12.0,30.0,20744.0,0.0,240.00200000019998,0.0,0.0,3122.547170639038,,,,,,,,,,,,,,,,,,,,,93.26327311143127,71.08058686945357,214.16466471390964,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,36.0,0.0,0.0,474.0,13.0,35.0,20779.0,0.0,280.0040000000999,0.0,0.0,3125.136550426483,,,,,,,,,,,,,,,,,,,,,106.64044695232812,81.60893681774924,245.13115511796468,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,36.0,0.0,0.0,499.0,14.0,25.0,20804.0,0.0,195.0030000001,0.0,0.0,3127.371749162674,,,,,,,,,,,,,,,,,,,,,75.60090305729832,59.674045586692806,177.8815901371468,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,36.0,0.0,0.0,545.0,15.0,46.0,20850.0,0.0,440.0049999999999,0.0,0.0,3130.9601798057556,,,,,,,,,,,,,,,,,,,,,169.61029261374372,130.1372057695373,365.6406721188665,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,37.0,0.0,0.0,19.0,1.0,19.0,20869.0,0.0,130.00200000019998,0.0,0.0,3170.0309200286865,,,,,,,,,,,,,,,,,,,,,46.95593160301006,41.58896127633825,122.30340706629097,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,37.0,0.0,0.0,38.0,2.0,19.0,20888.0,0.0,130.0030000001,0.0,0.0,3171.7346663475037,,,,,,,,,,,,,,,,,,,,,46.95680258312586,41.588971689074185,122.30425000940006,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,37.0,0.0,0.0,68.0,3.0,30.0,20918.0,0.0,300.00100000019995,0.0,0.0,3174.11750292778,,,,,,,,,,,,,,,,,,,,,139.8838214551139,77.45418695984516,260.6422763269351,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,37.0,0.0,0.0,90.0,4.0,22.0,20940.0,0.0,210.0020000001,0.0,0.0,3176.0174231529236,,,,,,,,,,,,,,,,,,,,,99.11559278123778,57.480741045659876,190.0975450386138,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,37.0,0.0,0.0,128.0,5.0,38.0,20978.0,0.0,245.00700000010002,0.0,0.0,3178.8446657657623,,,,,,,,,,,,,,,,,,,,,91.50094655083409,60.2437674391978,212.3602427381646,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,37.0,0.0,0.0,152.0,6.0,24.0,21002.0,0.0,180.00200000019998,0.0,0.0,3180.75763964653,,,,,,,,,,,,,,,,,,,,,68.0663310174043,55.61739753296162,165.319273288912,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,37.0,0.0,0.0,171.0,7.0,19.0,21021.0,0.0,165.0030000002,0.0,0.0,3182.250154733658,,,,,,,,,,,,,,,,,,,,,71.6062548216488,51.61280243061979,152.9270824081684,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,37.0,0.0,0.0,206.0,8.0,35.0,21056.0,0.0,315.00100000019995,0.0,0.0,3185.1339325904846,,,,,,,,,,,,,,,,,,,,,141.65143482800943,75.65675457153405,268.1040381923199,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,37.0,0.0,0.0,220.0,9.0,14.0,21070.0,0.0,95.00200000010001,0.0,0.0,3186.566845178604,,,,,,,,,,,,,,,,,,,,,35.36639781431071,31.238542222572296,90.96030737989543,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,37.0,0.0,0.0,246.0,10.0,26.0,21096.0,0.0,200.0030000001,0.0,0.0,3188.58674120903,,,,,,,,,,,,,,,,,,,,,76.50806394561643,60.92324071581691,181.93020542852489,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,37.0,0.0,0.0,328.0,11.0,82.0,21178.0,0.0,675.0010000001,0.0,0.0,3194.396755218506,,,,,,,,,,,,,,,,,,,,,242.8091269255079,139.96761979534847,480.7045615365486,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,37.0,0.0,0.0,395.0,12.0,67.0,21245.0,0.0,675.0190000000996,0.0,0.0,3199.177511692047,,,,,,,,,,,,,,,,,,,,,258.10061447648434,161.4932152802386,507.16322050591464,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,37.0,0.0,0.0,445.0,13.0,50.0,21295.0,0.0,410.0040000000999,0.0,0.0,3202.8563709259033,,,,,,,,,,,,,,,,,,,,,157.39239708675402,106.6335697169478,334.65434490578076,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,37.0,0.0,0.0,466.0,14.0,21.0,21316.0,0.0,155.0030000001,0.0,0.0,3204.5575065612793,,,,,,,,,,,,,,,,,,,,,58.50752122087721,48.952772084193995,144.15800054920786,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,37.0,0.0,0.0,495.0,15.0,29.0,21345.0,0.0,230.0030000001,0.0,0.0,3206.7950921058655,,,,,,,,,,,,,,,,,,,,,89.09510540337436,68.59481163797561,206.2276963970923,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,38.0,0.0,0.0,42.0,1.0,42.0,21387.0,0.0,355.00100000019995,0.0,0.0,3250.797229528427,,,,,,,,,,,,,,,,,,,,,141.53499288802035,93.03603332089224,298.54172018912254,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,38.0,0.0,0.0,57.0,2.0,15.0,21402.0,0.0,105.00200000010001,0.0,0.0,3252.1950607299805,,,,,,,,,,,,,,,,,,,,,39.67868491376309,34.221799571405526,100.05070430609646,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,38.0,0.0,0.0,75.0,3.0,18.0,21420.0,0.0,165.0030000001,0.0,0.0,3253.660171031952,,,,,,,,,,,,,,,,,,,,,75.5843800894216,50.1117815704156,152.92708240808494,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,38.0,0.0,0.0,97.0,4.0,22.0,21442.0,0.0,180.0020000001,0.0,0.0,3255.407226085663,,,,,,,,,,,,,,,,,,,,,73.68509949487844,54.85204917649581,165.44573546588552,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,38.0,0.0,0.0,122.0,5.0,25.0,21467.0,0.0,150.00600000010002,0.0,0.0,3257.5619564056396,,,,,,,,,,,,,,,,,,,,,57.0625405196322,38.91075196803113,137.1114796668605,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,38.0,0.0,0.0,144.0,6.0,22.0,21489.0,0.0,205.00400000000002,0.0,0.0,3259.362997531891,,,,,,,,,,,,,,,,,,,,,93.45961154165678,59.22822395637344,186.3059449099348,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,38.0,0.0,0.0,175.0,7.0,31.0,21520.0,0.0,255.00600000010002,0.0,0.0,3261.7499136924744,,,,,,,,,,,,,,,,,,,,,101.57808109590485,73.22707258519753,225.7745402629994,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,38.0,0.0,0.0,194.0,8.0,19.0,21539.0,0.0,135.0030000001,0.0,0.0,3263.4011735916138,,,,,,,,,,,,,,,,,,,,,49.94667438006982,43.32588216065045,126.78094128069365,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,38.0,0.0,0.0,230.0,9.0,36.0,21575.0,0.0,315.00200000009994,0.0,0.0,3266.0626277923584,,,,,,,,,,,,,,,,,,,,,128.96912350681407,87.11856385157584,271.28597529055247,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,38.0,0.0,0.0,281.0,10.0,51.0,21626.0,0.0,695.0020000001,0.0,0.0,3269.775155067444,,,,,,,,,,,,,,,,,,,,,274.1472912388579,208.34874368211578,560.7948297659417,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,38.0,0.0,0.0,311.0,11.0,30.0,21656.0,0.0,235.0020000001,0.0,0.0,3272.1500852108,,,,,,,,,,,,,,,,,,,,,93.48746052952204,66.15859522944898,209.046224082064,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,38.0,0.0,0.0,394.0,12.0,83.0,21739.0,0.0,695.0030000001,0.0,0.0,3277.995604276657,,,,,,,,,,,,,,,,,,,,,271.1651156353493,133.30482845529852,474.68278184117185,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,38.0,0.0,0.0,414.0,13.0,20.0,21759.0,0.0,170.0010000001,0.0,0.0,3279.638923406601,,,,,,,,,,,,,,,,,,,,,72.78041220575591,51.15012400339198,157.0150682413624,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,38.0,0.0,0.0,439.0,14.0,25.0,21784.0,0.0,180.0020000001,0.0,0.0,3281.5850059986115,,,,,,,,,,,,,,,,,,,,,70.42820709230254,51.35138856803646,164.0353012394185,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,38.0,0.0,0.0,501.0,15.0,62.0,21846.0,0.0,595.0040000001,0.0,0.0,3286.4155344963074,,,,,,,,,,,,,,,,,,,,,240.87474672797052,136.0623629046415,450.16328992803847,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,39.0,0.0,0.0,29.0,1.0,29.0,21875.0,0.0,275.0030000000999,0.0,0.0,3319.8082797527313,,,,,,,,,,,,,,,,,,,,,123.57110135867914,74.63672174322038,241.58321273341713,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,39.0,0.0,0.0,121.0,2.0,92.0,21967.0,0.0,840.0140000000997,0.0,0.0,3326.4794120788574,,,,,,,,,,,,,,,,,,,,,304.1339557987929,169.51458558347545,565.8694552173843,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,39.0,0.0,0.0,204.0,3.0,83.0,22050.0,0.0,715.0110000000998,0.0,0.0,3332.3422572612762,,,,,,,,,,,,,,,,,,,,,281.96396506508773,127.11529919890943,485.8393020162391,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,39.0,0.0,0.0,250.0,4.0,46.0,22096.0,0.0,400.00200000009994,0.0,0.0,3335.7046415805817,,,,,,,,,,,,,,,,,,,,,162.9688491970607,102.28034320863887,328.3195246156081,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,39.0,0.0,0.0,287.0,5.0,37.0,22133.0,0.0,255.0040000001,0.0,0.0,3338.525909423828,,,,,,,,,,,,,,,,,,,,,88.70245122462461,72.61215507497263,224.42837681514013,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,39.0,0.0,0.0,374.0,6.0,87.0,22220.0,0.0,705.0110000000998,0.0,0.0,3344.7777836322784,,,,,,,,,,,,,,,,,,,,,251.1623310500708,141.25540845393002,491.4139110975134,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,39.0,0.0,0.0,392.0,7.0,18.0,22238.0,0.0,120.00300000010002,0.0,0.0,3346.2723441123962,,,,,,,,,,,,,,,,,,,,,42.770833281666185,38.63689142474298,113.43863637313137,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,39.0,0.0,0.0,438.0,8.0,46.0,22284.0,0.0,320.02000000020007,0.0,0.0,3349.924196243286,,,,,,,,,,,,,,,,,,,,,149.40945255307733,73.46370809064416,253.82995133917603,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,39.0,0.0,0.0,459.0,9.0,21.0,22305.0,0.0,150.0020000001,0.0,0.0,3351.6718599796295,,,,,,,,,,,,,,,,,,,,,56.40561591302359,46.16456261875164,139.5523440993586,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,39.0,0.0,0.0,473.0,10.0,14.0,22319.0,0.0,100.00200000010001,0.0,0.0,3353.046586751938,,,,,,,,,,,,,,,,,,,,,38.45506754703782,32.98977926249595,95.57403085203502,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,39.0,0.0,0.0,493.0,11.0,20.0,22339.0,0.0,160.0020000001,0.0,0.0,3355.001536846161,,,,,,,,,,,,,,,,,,,,,64.93052795057275,49.64652778466038,148.50090344442972,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,39.0,0.0,0.0,519.0,12.0,26.0,22365.0,0.0,220.0020000001,0.0,0.0,3357.3317296504974,,,,,,,,,,,,,,,,,,,,,90.98000643713559,64.8371511006401,198.33050336004516,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,39.0,0.0,0.0,550.0,13.0,31.0,22396.0,0.0,270.00200000009994,0.0,0.0,3359.6592791080475,,,,,,,,,,,,,,,,,,,,,112.1223144093842,76.61539255676813,237.62028538706141,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,39.0,0.0,0.0,620.0,14.0,70.0,22466.0,0.0,575.0090000000998,0.0,0.0,3364.6488814353943,,,,,,,,,,,,,,,,,,,,,224.3682564570496,110.75652655603712,422.1729499799647,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,39.0,0.0,0.0,666.0,15.0,46.0,22512.0,0.0,410.00200000009994,0.0,0.0,3368.044764995575,,,,,,,,,,,,,,,,,,,,,167.98762295972273,104.31783798784721,336.08857923093683,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,40.0,0.0,0.0,28.0,1.0,28.0,22540.0,0.0,260.0030000000999,0.0,0.0,3415.0277709960938,,,,,,,,,,,,,,,,,,,,,116.10472126667479,70.99592224025996,229.79159398528378,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,40.0,0.0,0.0,45.0,2.0,17.0,22557.0,0.0,115.00300000010002,0.0,0.0,3416.4021983146667,,,,,,,,,,,,,,,,,,,,,41.42619559955633,37.496621285653646,109.0510573213893,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,40.0,0.0,0.0,70.0,3.0,25.0,22582.0,0.0,290.0040000000999,0.0,0.0,3418.3954784870148,,,,,,,,,,,,,,,,,,,,,140.01329489764967,89.2806969874993,257.57644068251255,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,40.0,0.0,0.0,104.0,4.0,34.0,22616.0,0.0,265.00200000009994,0.0,0.0,3421.3080406188965,,,,,,,,,,,,,,,,,,,,,106.5941636585305,71.29981701557796,231.07069126888845,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,40.0,0.0,0.0,143.0,5.0,39.0,22655.0,0.0,325.0020000001999,0.0,0.0,3424.155035972595,,,,,,,,,,,,,,,,,,,,,126.56130253781005,91.10755086283406,278.42736566712534,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,40.0,0.0,0.0,165.0,6.0,22.0,22677.0,0.0,175.00100000019998,0.0,0.0,3425.949082136154,,,,,,,,,,,,,,,,,,,,,70.11476174400065,53.66342374231909,161.18762870355536,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,40.0,0.0,0.0,210.0,7.0,45.0,22722.0,0.0,325.0030000000999,0.0,0.0,3429.5062170028687,,,,,,,,,,,,,,,,,,,,,121.21369666072943,81.74007956993805,273.18872374017326,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,40.0,0.0,0.0,265.0,8.0,55.0,22777.0,0.0,415.0129999999997,0.0,0.0,3433.6096410751343,,,,,,,,,,,,,,,,,,,,,148.51836589116115,104.60379716941208,336.69484723218306,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,40.0,0.0,0.0,288.0,9.0,23.0,22800.0,0.0,220.00100000019998,0.0,0.0,3435.5225954055786,,,,,,,,,,,,,,,,,,,,,103.422598862452,59.73817908363934,198.19575986044038,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,40.0,0.0,0.0,334.0,10.0,46.0,22846.0,0.0,405.0020000001999,0.0,0.0,3438.93549656868,,,,,,,,,,,,,,,,,,,,,160.95196033670524,107.36236481986933,334.3071699447631,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,40.0,0.0,0.0,371.0,11.0,37.0,22883.0,0.0,330.00200000009994,0.0,0.0,3441.7888951301575,,,,,,,,,,,,,,,,,,,,,136.728956589298,89.84584303757377,282.23463238591887,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,40.0,0.0,0.0,409.0,12.0,38.0,22921.0,0.0,365.0030000000999,0.0,0.0,3444.612622499466,,,,,,,,,,,,,,,,,,,,,160.26723102569255,93.13082564239058,307.1731840508453,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,40.0,0.0,0.0,456.0,13.0,47.0,22968.0,0.0,440.00500000009987,0.0,0.0,3448.3021953105927,,,,,,,,,,,,,,,,,,,,,190.43751597205036,98.3443120415923,354.03976514468314,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,40.0,0.0,0.0,489.0,14.0,33.0,23001.0,0.0,340.00100000009996,0.0,0.0,3450.86301279068,,,,,,,,,,,,,,,,,,,,,160.97829857566478,82.266092548446,289.7759206768995,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,40.0,0.0,0.0,521.0,15.0,32.0,23033.0,0.0,205.00600000010002,0.0,0.0,3453.498332977295,,,,,,,,,,,,,,,,,,,,,76.68744414688047,52.088980030840034,182.28890694252348,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,41.0,0.0,0.0,15.0,1.0,15.0,23048.0,0.0,105.00100000020001,0.0,0.0,3494.779721736908,,,,,,,,,,,,,,,,,,,,,39.67780988593572,34.22176160421415,100.04982678516122,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,41.0,0.0,0.0,37.0,2.0,22.0,23070.0,0.0,180.0040000001,0.0,0.0,3496.674770593643,,,,,,,,,,,,,,,,,,,,,77.24670834070024,52.8858118738827,164.6562870355009,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,41.0,0.0,0.0,84.0,3.0,47.0,23117.0,0.0,370.01199999999994,0.0,0.0,3500.192657470703,,,,,,,,,,,,,,,,,,,,,162.28175833229676,77.10508375201294,296.7066399836569,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,41.0,0.0,0.0,129.0,4.0,45.0,23162.0,0.0,405.00200000009994,0.0,0.0,3503.6094179153442,,,,,,,,,,,,,,,,,,,,,172.2177443950576,93.6535239671044,330.8121363861857,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,41.0,0.0,0.0,149.0,5.0,20.0,23182.0,0.0,180.00400000000002,0.0,0.0,3505.4945738315582,,,,,,,,,,,,,,,,,,,,,81.74555659121204,52.814498612046584,165.30796836541165,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,41.0,0.0,0.0,186.0,6.0,37.0,23219.0,0.0,330.00200000009994,0.0,0.0,3508.256816148758,,,,,,,,,,,,,,,,,,,,,136.728956589298,89.84584303757377,282.23463238591887,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,41.0,0.0,0.0,219.0,7.0,33.0,23252.0,0.0,375.00100000009996,0.0,0.0,3510.788915872574,,,,,,,,,,,,,,,,,,,,,183.3174099345178,95.1752959384881,317.68308557748384,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,41.0,0.0,0.0,234.0,8.0,15.0,23267.0,0.0,150.0020000001,0.0,0.0,3512.1145701408386,,,,,,,,,,,,,,,,,,,,,73.76322339892432,45.45323998729866,140.3409257477387,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,41.0,0.0,0.0,248.0,9.0,14.0,23281.0,0.0,95.00200000010001,0.0,0.0,3514.111664056778,,,,,,,,,,,,,,,,,,,,,35.36639781431071,31.238542222572296,90.96030737989543,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,41.0,0.0,0.0,281.0,10.0,33.0,23314.0,0.0,275.0030000000999,0.0,0.0,3516.7207617759705,,,,,,,,,,,,,,,,,,,,,109.15862692012516,79.34895096805631,241.39459910753394,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
